OrchardDesc,PIN,Manager,OrchardGroup,Planting code,Variety,Root stock,Growing system,Row spacing,Tree spacing,# trees,Hectares,Growing method,Mgmt. area,Prod. site,Clearance,Tags (season)
IND - Manzana,R2879,,Independent Sector,MANZ B2,Rockit,M.9/M.26,Spindle,3,1.4,5404,2.26968,Conventional,B2,B,25/02 - 07/03,
IND - Manzana,R2879,,Independent Sector,MANZ B3,Rockit,M.9,Spindle,3,1.4,3041,1.27722,Conventional,B3,B,20/03 - 31/03,
IND - Manzana,R2879,,Independent Sector,MANZ C1,Rockit,M.9,Spindle,3,1.4,4807,2.01894,Conventional,C1,C,20/03 - 31/03,
IND - Manzana,R2879,,Independent Sector,MANZ C2,Rockit,M.9/M.26,Spindle,3,1.4,7245,3.0429,Conventional,C2,C,20/03 - 31/03,
IND - Manzana,R2879,,Independent Sector,MANZ C3,Rockit,M.9,Spindle,3,1.4,7147,3.00174,Conventional,C3,C,20/03 - 31/03,
IND - Manzana,R2879,,Independent Sector,MANZ D1,Rockit,M.9,Spindle,3,1.4,4840,2.0328,Conventional,D1,D,20/03 - 31/03,
IND - Manzana,R2879,,Independent Sector,MANZ D2,Rockit,M.9,Spindle,3,1.4,7095,2.9799,Conventional,D2,D,20/03 - 31/03,
IND - Manzana 2,R2925,,Independent Sector,MANZ2 A,Rockit,M.9,Spindle,3,1.4,8413,3.57504,Conventional,A,A,25/02 - 07/03,
IND - Manzana 2,R2925,,Independent Sector,MANZ2 B,Rockit,M.9,Spindle,3,1.4,9173,3.95598,Conventional,B,B,25/02 - 07/03,
IND - Manzana 2,R2925,,Independent Sector,MANZ2 C,Rockit,M.9,Spindle,3,1.4,4120,1.86858,Conventional,C,C,20/03 - 31/03,
IND - Masters Block ,R1172,,Independent Sector,MASTERS-A,Rockit,MM106,,1.1,3.5,2506,1.35,Conventional,,,,
IND - Mangapoike,R2952,,Independent Sector,MHL A,Rockit,M.9,2D,2.5,1.6,5671,2.462,Conventional,A,A,18/03 - 29/03,
IND - Mangapoike,R2952,,Independent Sector,MHL B,Rockit,M.9,2D,2.5,1.6,5739,2.53,Conventional,B,B,18/03 - 29/03,
IND - Moa Apples,R1626,,Independent Sector,MOA-NP4,Rockit,M.9,,3.5,1.5,1128,0.592,Conventional,4,A,06/03 - 17/03,
IND - Moa Apples,R1626,,Independent Sector,MOA-NPA,Rockit,M.9,,3.5,1.5,1340,0.7371,Conventional,A,C,06/03 - 17/03,
IND - Moa Apples,R1626,,Independent Sector,MOA-NPC,Rockit,M.9,,3.5,1.5,399,0.21,Conventional,C,C,06/03 - 17/03,
IND - Moa Apples,R1626,,Independent Sector,MOA-OV1,Rockit,,,5,3,1082,1.62,Conventional,1,A,16/03 - 17/03,
IND - Moa Apples,R1626,,Independent Sector,MOA-OV3,Rockit,,,5,3,1649,0.87,Conventional,3,A,06/03 - 17/03,
IND - Moa Apples,R1626,,Independent Sector,MOA-OVB,Rockit,,,5,3,811,1.22,Conventional,B,C,16/03 - 17/03,
IND - Moa Apples,R1626,,Independent Sector,MOA-OVD,Rockit,,,5,3,922,0.48,Conventional,D,B,06/03 - 17/03,
IND - Moa Apples,R1626,,Independent Sector,MOA-OVF,Rockit,,,5,3,204,0.26,Conventional,F,B,06/03 - 17/03,
IND - Moa Apples,R1626,,Independent Sector,MOA-YV2,Rockit,M.793,,3.5,3,701,0.74,Conventional,2,A,06/03 - 17/03,
IND - Moa Apples,R1626,,Independent Sector,MOA-YVE,Rockit,M.793,,3.5,3,375,0.39,Conventional,E,B,16/03 - 17/03,
IND - Moteo Pa,R2636,,Independent Sector,MOT A1,Rockit,MM.106,Spindle,3.5,1.6,4512,2.9,Conventional,A1,A,28/02 - 10/03,
IND - Moteo Pa,R2636,,Independent Sector,MOT A2,Rockit,MM.106,Spindle,3.5,1.6,1481,0.9,Conventional,A2,A,28/02 - 10/03,
IND - Moteo Pa,R2636,,Independent Sector,MOT B1,Rockit,M.9,Spindle,3,1.4,1902,1.218,Conventional,B1,B,28/02 - 10/03,
IND - Moteo Pa,R2636,,Independent Sector,MOT B2,Rockit,M.9,Spindle,3,1.4,2290,1.07,Conventional,B2,B,28/02 - 10/03,
IND - Norton,R1856,,Independent Sector,NOR-NTRK,Rockit,M.9,,1.4,3.3,5288,2.443056,Conventional,NTRK,B,19/02 - 01/03,
Napier Road Central,R1639,Milap Sondh,Hastings Sector,NRC A1,Rockit,MM.106,Twin Leader,4.5,2.5,404,0.468,Conventional,A1,A,22/03 - 02/04,
Napier Road Central,R1639,Milap Sondh,Hastings Sector,NRC A2,Rockit,Marc,Spindle,3.5,1.5,549,0.329,Conventional,A2,A,22/03 - 02/04,
Napier Road Central,R1639,Milap Sondh,Hastings Sector,NRC A3,Rockit,MM.106,Twin Leader,4.5,2.4,285,0.339,Conventional,A3,A,22/03 - 02/04,
Napier Road Central,R1639,Milap Sondh,Hastings Sector,NRC A4,Rockit,MM.106,Twin Leader,4.5,2.4,340,0.404,Conventional,A4,A,22/03 - 02/04,
Napier Road Central,R1639,Milap Sondh,Hastings Sector,NRC B1,Rockit,M.9/M.116,Spindle,4.5,1.2,446,0.27,Conventional,B1,B,22/03 - 02/04,
Napier Road Central,R1639,Milap Sondh,Hastings Sector,NRC B2,Rockit,MM.106,Twin Leader,4.5,2.4,246,0.274,Conventional,B2,B,22/03 - 02/04,
Napier Road Central,R1639,Milap Sondh,Hastings Sector,NRC B3,Rockit,M.9/M.116,Spindle,4.5,1.2,283,0.164,Conventional,B3,B,22/03 - 02/04,
Napier Road Central,R1639,Milap Sondh,Hastings Sector,NRC B4,Rockit,MM.106,Twin Leader,4.5,2.4,233,0.254,Conventional,B4,B,22/03 - 02/04,
Napier Road Central,R1639,Milap Sondh,Hastings Sector,NRC B5,Rockit,M.9/M.116,Twin Leader,4.5,1.2,577,0.321,Conventional,B5,B,22/03 - 02/04,
Napier Road Central,R1639,Milap Sondh,Hastings Sector,NRC B6,Rockit,MM.106,Spindle,4.5,2.4,244,0.292,Conventional,B6,B,22/03 - 02/04,
Napier Road North,R2775,Milap Sondh,Hastings Sector,NRN A1,Rockit,M.9,Spindle,3,1.4,291,0.14,Conventional,A1,A,23/02 - 05/03,
Napier Road North,R2775,Milap Sondh,Hastings Sector,NRN A2,Rockit,M.9,Spindle,3,1.4,406,0.183,Conventional,A2,A,15/02 - 23/02,
Napier Road North,R2775,Milap Sondh,Hastings Sector,NRN A3,Rockit,M.9,Spindle,3,1.4,2316,1.021,Conventional,A3,A,15/02 - 23/02,
Napier Road North,R2775,Milap Sondh,Hastings Sector,NRN B1,Rockit,M.9,Spindle,3,1.4,4404,1.957,Conventional,B1,B,23/02 - 05/03,
Napier Road South,R2712,Milap Sondh,Hastings Sector,NRS A1,Rockit,M.9,Spindle,3,1.4,271,0.138,Conventional,A1,A,25/02 - 07/03,
Napier Road South,R2712,Milap Sondh,Hastings Sector,NRS A2,Rockit,M.9,Spindle,3,1.4,211,0.104,Conventional,A2,A,25/02 - 07/03,
Napier Road South,R2712,Milap Sondh,Hastings Sector,NRS A3,Rockit,M.9,Spindle,3,1.4,2908,1.517,Conventional,A3,A,25/02 - 07/03,
Napier Road South,R2712,Milap Sondh,Hastings Sector,NRS B1,Rockit,M.9,Spindle,3,1.4,3825,1.834,Conventional,B1,B,25/02 - 07/03,
IND - Oceanview Orchard,R1899,,Independent Sector,OCE-DRAIN,Rockit,MM.106,,5,2.5,1470,1.8375,Conventional,C,C,28/02 - 10/03,
IND - Oceanview Orchard,R1899,,Independent Sector,OCE-LEFT,Rockit,MM.106,,4.5,2.5,1495,1.681875,Conventional,D,D,28/02 - 10/03,
IND - Oceanview Orchard,R1899,,Independent Sector,OCE-MIDDLE,Rockit,MM.106,,5,2.5,2200,2.812,Conventional,B,B,28/02 - 10/03,
IND - Oceanview Orchard,R1899,,Independent Sector,OCE-SHED,Rockit,MM.106,,5,2.5,1007,1.25875,Conventional,A,A,28/02 - 10/03,
IND - Okohua Orchard,R1611,,Independent Sector,OKO-C1,Rockit,MM.106,,3.8,2.5,1251,1.29,Conventional,C1,C,14/03 - 25/03,
IND - Okohua Orchard,R1611,,Independent Sector,OKO-C2,Rockit,M793,,4.3,3,0,0,Conventional,,,,Non-production
Omahu,R2724,Shane Crawford,Crownthorpe Sector,OMAHU A1,Rockit,M.9,Spindle,3,1.4,4354,1.958,Conventional,A1,A,19/03 - 30/03,
Omahu,R2724,Shane Crawford,Crownthorpe Sector,OMAHU A2,Rockit,M.9,Spindle,3,1.4,3689,1.569,Conventional,A2,A,19/03 - 30/03,
Omahu,R2724,Shane Crawford,Crownthorpe Sector,OMAHU A3,Rockit,M.9,Spindle,3,1.4,1868,0.808,Conventional,A3,A,19/03 - 30/03,
Omahu,R2724,Shane Crawford,Crownthorpe Sector,OMAHU B1,Rockit,CG202,FOPS,2.2,2.8,453,0.302,Conventional,B1,B,19/03 - 30/03,
Omahu,R2724,Shane Crawford,Crownthorpe Sector,OMAHU B2,Rockit,CG202,FOPS,2.2,2.8,701,0.467,Conventional,B2,B,19/03 - 30/03,
Omahu,R2724,Shane Crawford,Crownthorpe Sector,OMAHU B3,Rockit,M.9,Spindle,3,1.4,6417,2.932,Conventional,B3,B,19/03 - 30/03,
Ormond Road,R2945,Milap Sondh,Hastings Sector,ORM A1,Rockit,M.9,FOPS,2.2,2.4,4928,2.579,Conventional,A1,A,14/03 - 25/03,
Ormond Road,R2945,Milap Sondh,Hastings Sector,ORM A2,Rockit,M.9,FOPS,2.2,2.4,6129,3.269,Conventional,A2,A,14/03 - 25/03,
Ormond Road,R2945,Milap Sondh,Hastings Sector,ORM B1,Rockit,M.9,FOPS,2.2,2.4,5818,3.062,Conventional,B1,B,14/03 - 25/03,
Ormond Road,R2945,Milap Sondh,Hastings Sector,ORM B2,Rockit,M.9,FOPS,2.2,2.4,5259,2.841,Conventional,B2,B,14/03 - 25/03,
IND - Paki Paki,R2786,,Independent Sector,PAK-RK1,Rockit,M.9,,3.3,1.4,3822,1.77,Conventional,PPRK1,A,19/02 - 01/03,
IND - Paki Paki,R2786,,Independent Sector,PAK-RK2,Rockit,M.9,,3.5,1.4,3306,1.61994,Conventional,PPRK2,B,19/02 - 01/03,
IND - Parkhill Orchard,R2841,,Independent Sector,PAR-RK,Rockit,M.9,,3.3,1.4,11586,5.352732,Conventional,PHRK,A,10/03 - 21/03,
Pioneer,R1580,Andrew Culver,Maraekakaho Sector,PIONEER A1,Rockit,M.9,2D,3,1.4,5069,2.227,Conventional,A1,A,16/02 - 27/02,
Pioneer,R1580,Andrew Culver,Maraekakaho Sector,PIONEER A2,Rockit,M.9,2D,3,1.4,5448,2.407,Conventional,A2,A,16/02 - 27/02,
Pioneer,R1580,Andrew Culver,Maraekakaho Sector,PIONEER B1,Rockit,M.9,2D,3,1.4,8271,3.603,Conventional,B1,B,16/02 - 27/02,
Pioneer,R1580,Andrew Culver,Maraekakaho Sector,PIONEER B2,Rockit,M.9,2D,3,1.4,5094,2.247,Conventional,B2,B,16/02 - 27/02,
Pioneer,R1580,Andrew Culver,Maraekakaho Sector,PIONEER B3,Rockit,M.9,2D,3,1.4,4212,1.861,Conventional,B3,B,16/02 - 27/02,
Pioneer,R1580,Andrew Culver,Maraekakaho Sector,PIONEER C1,Rockit,M.9,2D,3,1.4,4785,2.108,Conventional,C1,C,16/02 - 27/02,
Pioneer,R1580,Andrew Culver,Maraekakaho Sector,PIONEER C2,Rockit,M.9,2D,3,1.4,3830,1.688,Conventional,C2,C,16/02 - 27/02,
Rangi 2,R2901,Shane Crawford,Crownthorpe Sector,RANGI2 A,Rockit,M.793,Spindle,4,2,1480,1.159,Conventional,A,A,01/03 - 12/03,
Rangi 2,R2901,Shane Crawford,Crownthorpe Sector,RANGI2 B,Rockit,M.793,Spindle,4,2,1626,1.4,Conventional,B,B,01/03 - 12/03,
Rangi 2,R2901,Shane Crawford,Crownthorpe Sector,RANGI2 C,Rockit,M.793,Spindle,4,2,1633,1.306,Conventional,C,C,01/03 - 12/03,
IND - Raupare,R1875,,Independent Sector,RAUP  AR1,Rockit,CG202,,1.6,3,7083,3.4,Conventional,AR1,A,,
IND - Raupare,R1875,,Independent Sector,RAUP CR1,Rockit,CG202,,1.6,3,3545,1.7,Conventional,CR1,C,,
IND - Raupare,R1875,,Independent Sector,RAUP ER1,Rockit,CG202,,1.6,3,1040,0.5,Conventional,ER1,E,,
IND - Raupare,R1875,,Independent Sector,RAUP ER2,Rockit,CG202,,1.6,3,2291,1.1,Conventional,ER2,E,,
IND - Riverbank Orchard,R1632,,Independent Sector,RBK VB,Rockit,MM106,,4.5,3,285,0.38,Conventional,B,A,,
IND - Riverbank Orchard,R1632,,Independent Sector,RBK VHVJ,Rockit,MM106,2D,4.5,2.5,474,0.53,Conventional,H,A,,
IND - Riverbank Orchard,R1632,,Independent Sector,RBK VN,Rockit,M9,,3.5,1.5,1893,1.1,Conventional,N,A,11/03 - 22/03,
IND - Riverbank Orchard,R1632,,Independent Sector,RBK VO,Rockit,MM102,,4.1,1.8,1149,0.847,Conventional,O,A,11/03 - 22/03,
IND - Riverside,R1752,,Independent Sector,RIV-B1,Rockit,MM.106,,4.5,2.5,530,0.59625,Conventional,B1,B,07/03 - 18/03,
IND - Riverside,R1752,,Independent Sector,RIV-B1/1,Rockit,M793,,,,0,0,Conventional,,,,Non-production
IND - Riverside,R1752,,Independent Sector,RIV-B2,Rockit,M.26,,3.9,1.5,1050,0.61,Conventional,B2,B,07/03 - 18/03,
IND - Riverside,R1752,,Independent Sector,RIV-B2/2,Rockit,M116,,4,2,0,0,Conventional,,,,Non-production
IND - Riverside,R1752,,Independent Sector,RIV-C1,Rockit,M26,,4,1.5,642,0.96,Conventional,C1,C,14/03 - 25/03,
IND - Riverside,R1752,,Independent Sector,RIV-C1/1,Rockit,MM106,,5,3,0,0,Conventional,,,,Non-production
IND - Riverside,R1752,,Independent Sector,RIV-C1/2,Rockit,M26,,4,1.5,0,0,Conventional,,,,Non-production
IND - Riverside,R1752,,Independent Sector,RIV-D2,Rockit,MM106,,4.5,2.5,548,0.6165,Conventional,D2,D,14/03 - 25/03,
IND - Riverside,R1752,,Independent Sector,RIV-D2/1,Rockit,M793,,4,2,0,0,Conventional,,,,Non-production
IND - Riverside,R1752,,Independent Sector,RIV-D2/2,Rockit,MM106,,4.5,2.5,0,0,Conventional,,,,Non-production
IND - Rosegate Orchard,R1533,,Independent Sector,ROSEG AI,Rockit,CG202,,3.7,1.8,966,0.643,Conventional,I,A,,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD A1,Rockit,CG202,FOPS,2.2,3,983,0.673,Conventional,A1,A,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD A2,Rockit,CG202,FOPS,2.2,3,1881,1.309,Conventional,A2,A,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD A3,Rockit,CG202,FOPS,2.2,3,2235,1.495,Conventional,A3,A,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD A4,Rockit,CG202,FOPS,2.2,3,1949,1.293,Conventional,A4,A,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD B1,Rockit,MM.106,Spindle,4,2.5,1904,1.796,Conventional,B1,B,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD B2,Rockit,MM.106,Spindle,4,2.5,1288,1.206,Conventional,B2,B,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD B3,Rockit,MM.106,Spindle,4,2.5,1438,1.295,Conventional,B3,B,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD B4,Rockit,MM.106,Spindle,4,2.5,1359,1.237,Conventional,B4,B,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD C1,Rockit,MM.106,Spindle,4,2.5,1633,1.673,Conventional,C1,C,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD C2,Rockit,MM.106,Spindle,4,2.5,916,0.877,Conventional,C2,C,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD C3,Rockit,MM.106,Spindle,4,2.5,736,0.695,Conventional,C3,C,04/03 - 15/03,
Raukawa,R1232,Todd Blackman,Havelock Sector,RRD C4,Rockit,MM.106,Spindle,4,2.5,494,0.412,Conventional,C4,C,04/03 - 15/03,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TD1,Rockit,M.9,,3.4,1.5,2534,1.29,Conventional,L,B,26/02 - 08/03,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TD2,Rockit,M.9/Cepiland,,3.5,1.5,1562,0.82005,Conventional,N,B,26/02 - 08/03,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TD7,Rockit,cg202,,3.5,1.5,1523,0.79,Conventional,R,B,26/02 - 08/03,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TO1,Rockit,M.9/Cepiland,,3.5,1.5,912,0.4788,Conventional,S,C,26/02 - 08/03,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TO2,Rockit,CG202,,5,2.8,135,0.189,Conventional,T,C,16/02 - 23/02,Non-production
IND - Riverside Apples,R1021,,Independent Sector,RVA-TO3,Rockit,,,3.5,1.5,1801,0.945525,Conventional,U,C,17/02 - 28/02,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TO5,Rockit,M9,,3.3,1.3,3207,1.375803,Conventional,W,C,19/02 - 01/03,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TO8,Rockit,M.9/Cepiland,,3.5,1.5,665,0.349125,Conventional,Z,C,26/02 - 08/03,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TP3,Rockit,M.9/Cepiland,,3.6,1.5,1612,0.87048,Conventional,J,A,26/02 - 08/03,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TR1,Rockit,M.9,,3.5,1.5,4153,2.180325,Conventional,A,A,26/02 - 08/03,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TR2,Rockit,CG202,,3.5,1.5,846,0,Conventional,B,A,28/02 - 08/03,
IND - Riverside Apples,R1021,,Independent Sector,RVA-TR6,Rockit,M.9,,3.3,1.3,847,0.363363,Conventional,F,A,17/02 - 28/02,
IND - Riverpoint Rd ,R2695,,Independent Sector,RVP-RK,Rockit,M9,,1.6,2.8,1700,0.7,Conventional,RK,C,04/02 - 15/02,
IND - Watson Road,R2447,,Independent Sector,RWR A1,Rockit,M.9,Spindle,3,1.4,2630,1.198,Conventional,A1,A,25/02 - 07/03,
IND - Watson Road,R2447,,Independent Sector,RWR B1,Rockit,M.9,Spindle,3.5,1.2,3606,1.723,Conventional,B1,B,25/02 - 07/03,
Sim 1,R2900,Shane Crawford,Crownthorpe Sector,SIM1 A1,Rockit,M.9,Spindle,3,1.4,3454,1.519,Conventional,A1,A,18/02 - 29/02,
Sim 1,R2900,Shane Crawford,Crownthorpe Sector,SIM1 A2,Rockit,M.9,Spindle,3,1.4,3657,1.62,Conventional,A2,A,18/02 - 29/02,
Sim 1,R2900,Shane Crawford,Crownthorpe Sector,SIM1 B1,Rockit,M.9,Spindle,3,1.4,2523,1.138,Conventional,B1,B,18/02 - 29/02,
Sim 1,R2900,Shane Crawford,Crownthorpe Sector,SIM1 B2,Rockit,M.9,Spindle,3,1.4,4370,1.918,Conventional,B2,B,18/02 - 29/02,
Sim 1,R2900,Shane Crawford,Crownthorpe Sector,SIM1 B3,Rockit,M.9,Spindle,3,1.4,5577,2.448,Conventional,B3,B,19/02 - 01/03,
Sim 1,R2900,Shane Crawford,Crownthorpe Sector,SIM1 C1,Rockit,M.9,Spindle,3,1.4,3110,1.367,Conventional,C1,C,23/02 - 05/03,
Sim 1,R2900,Shane Crawford,Crownthorpe Sector,SIM1 C2,Rockit,M.9,Spindle,3,1.4,3550,1.592,Conventional,C2,C,23/02 - 05/03,
Sim 1,R2900,Shane Crawford,Crownthorpe Sector,SIM1 D1,Rockit,M.9,Spindle,3,1.4,2995,1.559,Conventional,D1,D,23/02 - 05/03,
Sim 1,R2900,Shane Crawford,Crownthorpe Sector,SIM1 D2,Rockit,M.9,Spindle,3,1.4,3401,1.957,Conventional,D2,D,23/02 - 05/03,
Sim 2,R2886,Shane Crawford,Crownthorpe Sector,SIM2 A1,Rockit,M.9,Spindle,3,1.4,3363,1.46832,Conventional,A1,A,17/02 - 28/02,
Sim 2,R2886,Shane Crawford,Crownthorpe Sector,SIM2 A2,Rockit,M.9,Spindle,3,1.4,2216,0.95382,Conventional,A2,A,15/02 - 26/02,
Sim 2,R2886,Shane Crawford,Crownthorpe Sector,SIM2 B1,Rockit,M.9,Spindle,3,1.4,2795,1.21884,Conventional,B1,B,17/02 - 28/02,
Sim 2,R2886,Shane Crawford,Crownthorpe Sector,SIM2 B2,Rockit,M.9,Spindle,3,1.4,3019,1.29822,Conventional,B2,B,17/02 - 28/02,
IND - Sissons,R1862,,Independent Sector,SIS-SSRK,Rockit,M.9,,3.3,1.4,1745,0.80619,Conventional,SSRK,A,10/03 - 21/03,
IND - Sunpark,R2968,,Independent Sector,SNP-1,Rockit,M9,,1.4,2.8,12840,5.03,Conventional,1,A,,
IND - Sunpark,R2968,,Independent Sector,SNP-12,Rockit,M9,,1.4,2.8,2702,1.06,Conventional,12,J,,
IND - Sunpark,R2968,,Independent Sector,SNP-13,Rockit,M9,,1.4,2.8,7572,2.97,Conventional,13,J,,
IND - Sunpark,R2968,,Independent Sector,SNP-2 ,Rockit,M9,,1.4,2.8,7266,2.85,Conventional,2,B,,
IND - Sunpark,R2968,,Independent Sector,SNP-4,Rockit,M9,,1.4,2.8,1750,0.69,Conventional,4,D,,
IND - Sunpark,R2968,,Independent Sector,SNP-5,Rockit,M9,,1.4,2.8,6929,2.72,Conventional,5,D,,
IND - Sunpark,R2968,,Independent Sector,SNP-8,Rockit,M9,,1.4,2.8,8006,3.14,Conventional,8,F,,
IND - Sunpark,R2968,,Independent Sector,SNP-9,Rockit,M9,,1.4,2.8,8511,3.34,Conventional,9,G,,
IND - Springhill west,R2897,,Independent Sector,SPRING 16,Rockit,M9,,0.8,3.2,5743,1.45,Conventional,16,P,,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS A1,Rockit,M.9,Spindle,3.5,1.4,1600,0.83888,Conventional,A1,A,16/02 - 27/02,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS A2,Rockit,M.9,Spindle,3.5,1.4,1136,0.59976,Conventional,A2,A,16/02 - 27/02,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS A3,Rockit,M.9,Spindle,3.5,1.4,1530,0.84035,Conventional,A3,A,12/02 - 23/02,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS A4,Rockit,M.9,Spindle,3.5,1.4,1563,0.82026,Conventional,A4,A,12/02 - 23/02,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS A5,Rockit,MM.106,Spindle,3.5,1.4,193,0.11172,Conventional,A5,A,16/02 - 27/02,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS B1,Rockit,M.9,Spindle,3.5,1.4,2893,1.64346,Conventional,B1,B,17/02 - 28/02,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS B2,Rockit,M.9,Spindle,3.5,1.4,2906,1.52292,Conventional,B2,B,17/02 - 28/02,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS C1,Rockit,M.9,Spindle,3.4,1.4,2437,1.184764,Conventional,C1,C,22/02 - 04/03,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS C2,Rockit,M.9,Spindle,3.4,1.4,2380,1.176672,Conventional,C2,C,22/02 - 04/03,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS D1,Rockit,M.9,Spindle,3.5,1.5,1938,1.057875,Conventional,D1,D,22/02 - 04/03,
Stock Road South,R2534,Todd Blackman,Havelock Sector,SRS D2,Rockit,M.9,Spindle,3.5,1.5,2061,1.134,Conventional,D2,D,22/02 - 04/03,
IND - SSL,R2779,,Independent Sector,SSL - A,Rockit,,,2.8,1.5,3600,1.512,Conventional,RK,A,04/02 - 15/02,
Steel,R1149,Shane Crawford,Crownthorpe Sector,STEEL A,Rockit,M.9,Spindle,3,1.4,4595,2.036,Conventional,A,A,22/02 - 07/03,
Steel,R1149,Shane Crawford,Crownthorpe Sector,STEEL B,Rockit,M.9,Spindle,3,1.4,3592,1.609,Conventional,B,B,22/02 - 07/03,
Steel,R1149,Shane Crawford,Crownthorpe Sector,STEEL C,Rockit,M.9,Spindle,3,1.4,7524,3.319,Conventional,C,C,22/02 - 29/02,
Steel,R1149,Shane Crawford,Crownthorpe Sector,STEEL D,Rockit,M.9,Spindle,3,1.4,4004,1.754,Conventional,D,D,22/02 - 29/02,
IND - Stranadariff Orchard,R2937,,Independent Sector,STR-MACK,Rockit,M9,,,,3176,1.19,Conventional,A,A,28/02 - 10/03,
IND - Sunvalley Orchard,R2732,,Independent Sector,SUN-EAST,Rockit,M.9,,3.5,1.5,5000,3.17,Conventional,R,A,,
IND - Sunvalley Orchard,R2732,,Independent Sector,SUN-NORTH,Rockit,M.116,,4,2,3300,3.86,Conventional,R,A,,
IND - Sunvalley Orchard,R2732,,Independent Sector,SUN-WEST,Rockit,M.9,,3.5,1.5,3640,2.31,Conventional,R,A,,
IND - Sun Valley,R2947,,Independent Sector,SVL-A,Rockit,M9,,,,10050,4.22,Conventional,A,A,02/03 - 13/03,
IND - Swamp Rd,R1369,,Independent Sector,SWP-BACK,Rockit,M.9,,3.5,1.4,2479,1.21471,Conventional,F,A,25/02 - 07/03,
IND - Swamp Rd,R1369,,Independent Sector,SWP-NEWCRK,Rockit,M.9,,3.5,1.4,1286,0.63014,Conventional,E,A,25/02 - 07/03,
IND - Swamp Rd,R1369,,Independent Sector,SWP-NEWWIN,Rockit,M.9,,3.5,1.4,1735,0.85015,Conventional,C,A,25/02 - 07/03,
IND - Swamp Rd,R1369,,Independent Sector,SWP-RDMAIN,Rockit,M.9,,3.5,1.4,4549,2.22901,Conventional,A,A,25/02 - 07/03,
IND - Swamp Rd,R1369,,Independent Sector,SWP-RDSTH,Rockit,M.9,,3.5,1.4,2586,1.26714,Conventional,B,A,25/02 - 07/03,
IND - Swamp Rd,R1369,,Independent Sector,SWP-WEAK,Rockit,M.9,,3.5,1.4,2210,1.0829,Conventional,D,A,25/02 - 07/03,
IND - Te Arai,R2944,,Independent Sector,TA 1,Rockit,M.9,2D,2.5,1.6,5890,2.5128,Conventional,TA1,A,17/03 - 28/03,
IND - Te Arai,R2944,,Independent Sector,TA 2,Rockit,M.9,2D,2.5,1.6,5156,2.1744,Conventional,TA2,A,17/03 - 28/03,
IND - Te Arai,R2944,,Independent Sector,TA 3,Rockit,M.9,2D,2.5,1.6,5201,4.1124,Conventional,TA3,B,24/03 - 04/04,
IND - Te Arai,R2944,,Independent Sector,TA 4,Rockit,M.9,2D,2.5,1.6,5916,3.0016,Conventional,TA4,C,11/03 - 22/03,
IND - Te Arai,R2944,,Independent Sector,TA 5,Rockit,M.9,2D,2.5,1.6,3707,1.6012,Conventional,TA5,C,17/03 - 28/03,
IND - Te Arai,R2944,,Independent Sector,TA 6,Rockit,M.9,2D,2.5,1.6,7540,3.7252,Conventional,TA6,D,10/03 - 21/03,
IND - Te Arai,R2944,,Independent Sector,TA 7,Rockit,M.9,2D,2.5,1.6,2103,1.0832,Conventional,TA7,D,17/03 - 28/03,
IND - Te Arai,R2944,,Independent Sector,TA 8,Rockit,M.9,2D,2.5,1.6,988,1.3956,Conventional,TA8,E,24/03 - 04/04,
IND - Te Arai,R2944,,Independent Sector,TA 9,Rockit,M.9,2D,2.5,1.6,3063,2.006,Conventional,TA9,E,10/03 - 21/03,
